case_id,suite,agent,role,eval_type,scoring_method,language,course_slug,lesson_key,lesson_title,input,reference,must_include,must_not_include,minimum_score,critical,metadata
tutor-ee-grade-8-chemistry-o05-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:O05,Oxidation state,"{""question"":""Ask me one short check-for-understanding question about 'Oxidation state', but do not reveal the answer yet."",""lesson_title"":""Oxidation state"",""lesson_content"":""# Oxidation state\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **OX-05**.\n\n## Key idea\n\nOxidation states sum to zero in a neutral compound; oxygen is usually −II.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Oxidation states in a neutral compound always sum to +1.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-05""],""excluded_scope"":[]}}",Oxidation states sum to zero in a neutral compound; oxygen is usually −II.,[],"[""Oxidation states in a neutral compound always sum to +1.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Oxygen, hydrogen and oxides"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o06-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:O06,Oksiidide valemid ja nimetused,"{""question"":""Selgita tunni „Oksiidide valemid ja nimetused” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Oksiidide valemid ja nimetused"",""lesson_content"":""# Oksiidide valemid ja nimetused\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **OX-06**.\n\n## Põhiidee\n\nOksiid on hapniku ja teise elemendi ühend; valem peab andma elektriliselt tasakaalus koostise.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Iga hapnikku sisaldav aine on oksiid.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-06""],""excluded_scope"":[]}}",Oksiid on hapniku ja teise elemendi ühend; valem peab andma elektriliselt tasakaalus koostise.,[],"[""Iga hapnikku sisaldav aine on oksiid.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Hapnik, vesinik ja oksiidid"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o06-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:O06,Oxide formulae and names,"{""question"":""Ask me one short check-for-understanding question about 'Oxide formulae and names', but do not reveal the answer yet."",""lesson_title"":""Oxide formulae and names"",""lesson_content"":""# Oxide formulae and names\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **OX-06**.\n\n## Key idea\n\nAn oxide is oxygen combined with another element; its formula must give a balanced composition.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Every oxygen-containing substance is an oxide.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-06""],""excluded_scope"":[]}}",An oxide is oxygen combined with another element; its formula must give a balanced composition.,[],"[""Every oxygen-containing substance is an oxide.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Oxygen, hydrogen and oxides"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o07-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:O07,Ühinemisreaktsioonid hapnikuga,"{""question"":""Selgita tunni „Ühinemisreaktsioonid hapnikuga” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Ühinemisreaktsioonid hapnikuga"",""lesson_content"":""# Ühinemisreaktsioonid hapnikuga\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **OX-07**.\n\n## Põhiidee\n\nLihtaine reageerimisel hapnikuga tekib vastav oksiid ja valemite ette pannakse tasakaalustavad kordajad.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Tasakaalustamiseks muudetakse oksiidi valemit.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-07""],""excluded_scope"":[]}}",Lihtaine reageerimisel hapnikuga tekib vastav oksiid ja valemite ette pannakse tasakaalustavad kordajad.,[],"[""Tasakaalustamiseks muudetakse oksiidi valemit.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Hapnik, vesinik ja oksiidid"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o07-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:O07,Combination reactions with oxygen,"{""question"":""Ask me one short check-for-understanding question about 'Combination reactions with oxygen', but do not reveal the answer yet."",""lesson_title"":""Combination reactions with oxygen"",""lesson_content"":""# Combination reactions with oxygen\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **OX-07**.\n\n## Key idea\n\nA simple substance reacting with oxygen forms its oxide and coefficients balance the equation.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“The oxide formula is changed to balance the equation.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-07""],""excluded_scope"":[]}}",A simple substance reacting with oxygen forms its oxide and coefficients balance the equation.,[],"[""The oxide formula is changed to balance the equation.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Oxygen, hydrogen and oxides"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o08-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:O08,Võrrandi tasakaalustamine,"{""question"":""Selgita tunni „Võrrandi tasakaalustamine” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Võrrandi tasakaalustamine"",""lesson_content"":""# Võrrandi tasakaalustamine\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **OX-08**.\n\n## Põhiidee\n\nTasakaalustatud võrrandis on iga elemendi aatomeid võrrandi mõlemal poolel võrdselt.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Tasakaalustatud võrrandis peab molekulide koguarv olema mõlemal poolel sama.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-08""],""excluded_scope"":[]}}",Tasakaalustatud võrrandis on iga elemendi aatomeid võrrandi mõlemal poolel võrdselt.,[],"[""Tasakaalustatud võrrandis peab molekulide koguarv olema mõlemal poolel sama.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Hapnik, vesinik ja oksiidid"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-o08-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:O08,Balancing equations,"{""question"":""Ask me one short check-for-understanding question about 'Balancing equations', but do not reveal the answer yet."",""lesson_title"":""Balancing equations"",""lesson_content"":""# Balancing equations\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **OX-08**.\n\n## Key idea\n\nA balanced equation has equal numbers of every element's atoms on both sides.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“A balanced equation must have the same total number of molecules on each side.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""OX-08""],""excluded_scope"":[]}}",A balanced equation has equal numbers of every element's atoms on both sides.,[],"[""A balanced equation must have the same total number of molecules on each side.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Oxygen, hydrogen and oxides"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h01-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:H01,"Hape, hüdroksiid või sool","{""question"":""Selgita tunni „Hape, hüdroksiid või sool” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Hape, hüdroksiid või sool"",""lesson_content"":""# Hape, hüdroksiid või sool\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **ACID-01**.\n\n## Põhiidee\n\nHappe valem algab tavaliselt H-ga, hüdroksiid sisaldab OH-rühma ja sool koosneb katioonist ning happeanioonist.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Kõik H-tähte sisaldavad ained on happed.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-01""],""excluded_scope"":[]}}","Happe valem algab tavaliselt H-ga, hüdroksiid sisaldab OH-rühma ja sool koosneb katioonist ning happeanioonist.",[],"[""Kõik H-tähte sisaldavad ained on happed.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Happed ja alused"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h01-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:H01,"Acid, hydroxide or salt","{""question"":""Ask me one short check-for-understanding question about 'Acid, hydroxide or salt', but do not reveal the answer yet."",""lesson_title"":""Acid, hydroxide or salt"",""lesson_content"":""# Acid, hydroxide or salt\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **ACID-01**.\n\n## Key idea\n\nAn acid formula usually starts with H, a hydroxide contains OH, and a salt contains a cation and acid anion.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Every substance containing H is an acid.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-01""],""excluded_scope"":[]}}","An acid formula usually starts with H, a hydroxide contains OH, and a salt contains a cation and acid anion.",[],"[""Every substance containing H is an acid.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Acids and bases"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h02-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:H02,Tähtsamad happed ja anioonid,"{""question"":""Selgita tunni „Tähtsamad happed ja anioonid” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Tähtsamad happed ja anioonid"",""lesson_content"":""# Tähtsamad happed ja anioonid\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **ACID-02**.\n\n## Põhiidee\n\nHCl on vesinikkloriidhape ja annab kloriidiooni; H₂SO₄ on väävelhape ja annab sulfaatiooni.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„HCl on hüdroksiid.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-02""],""excluded_scope"":[]}}",HCl on vesinikkloriidhape ja annab kloriidiooni; H₂SO₄ on väävelhape ja annab sulfaatiooni.,[],"[""HCl on hüdroksiid.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Happed ja alused"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h02-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:H02,Common acids and anions,"{""question"":""Ask me one short check-for-understanding question about 'Common acids and anions', but do not reveal the answer yet."",""lesson_title"":""Common acids and anions"",""lesson_content"":""# Common acids and anions\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **ACID-02**.\n\n## Key idea\n\nHCl is hydrochloric acid and gives chloride; H₂SO₄ is sulfuric acid and gives sulfate.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“HCl is a hydroxide.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-02""],""excluded_scope"":[]}}",HCl is hydrochloric acid and gives chloride; H₂SO₄ is sulfuric acid and gives sulfate.,[],"[""HCl is a hydroxide.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Acids and bases"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h03-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:H03,Hüdroksiidide ja soolade valemid,"{""question"":""Selgita tunni „Hüdroksiidide ja soolade valemid” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Hüdroksiidide ja soolade valemid"",""lesson_content"":""# Hüdroksiidide ja soolade valemid\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **ACID-03**.\n\n## Põhiidee\n\nIoonide laengud peavad ühendi valemis tasakaalustuma, näiteks Na⁺ ja OH⁻ annavad NaOH.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Ühendi valemis võib kogulaeng olla suvaline.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-03""],""excluded_scope"":[]}}","Ioonide laengud peavad ühendi valemis tasakaalustuma, näiteks Na⁺ ja OH⁻ annavad NaOH.",[],"[""Ühendi valemis võib kogulaeng olla suvaline.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Happed ja alused"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h03-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:H03,Hydroxide and salt formulae,"{""question"":""Ask me one short check-for-understanding question about 'Hydroxide and salt formulae', but do not reveal the answer yet."",""lesson_title"":""Hydroxide and salt formulae"",""lesson_content"":""# Hydroxide and salt formulae\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **ACID-03**.\n\n## Key idea\n\nIon charges must balance in a formula, for example Na⁺ and OH⁻ give NaOH.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“A compound formula may have any total charge.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-03""],""excluded_scope"":[]}}","Ion charges must balance in a formula, for example Na⁺ and OH⁻ give NaOH.",[],"[""A compound formula may have any total charge.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Acids and bases"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h04-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:H04,pH ja indikaatorid,"{""question"":""Selgita tunni „pH ja indikaatorid” põhiideed selgelt ja eakohaselt."",""lesson_title"":""pH ja indikaatorid"",""lesson_content"":""# pH ja indikaatorid\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **ACID-04**.\n\n## Põhiidee\n\npH alla 7 on happeline, 7 neutraalne ja üle 7 aluseline; indikaatori värv annab keskkonna kohta tõendi.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„pH 2 lahus on aluseline.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-04""],""excluded_scope"":[]}}","pH alla 7 on happeline, 7 neutraalne ja üle 7 aluseline; indikaatori värv annab keskkonna kohta tõendi.",[],"[""pH 2 lahus on aluseline.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Happed ja alused"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h04-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:H04,pH and indicators,"{""question"":""Ask me one short check-for-understanding question about 'pH and indicators', but do not reveal the answer yet."",""lesson_title"":""pH and indicators"",""lesson_content"":""# pH and indicators\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **ACID-04**.\n\n## Key idea\n\npH below 7 is acidic, 7 neutral and above 7 alkaline; indicator colour provides evidence.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“A solution at pH 2 is alkaline.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-04""],""excluded_scope"":[]}}","pH below 7 is acidic, 7 neutral and above 7 alkaline; indicator colour provides evidence.",[],"[""A solution at pH 2 is alkaline.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Acids and bases"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h05-et-explanation,student-tutor,student_tutor,student,probabilistic,semantic_judge,et,ee-grade-8-chemistry,ee-grade-8-chemistry:H05,"Hapete, leeliste ja soolade ohutu kasutus","{""question"":""Selgita tunni „Hapete, leeliste ja soolade ohutu kasutus” põhiideed selgelt ja eakohaselt."",""lesson_title"":""Hapete, leeliste ja soolade ohutu kasutus"",""lesson_content"":""# Hapete, leeliste ja soolade ohutu kasutus\n\n## Õpieesmärk\n\nAlustame nullist ja liigume ühe kontrollitava sammu kaupa. Selle tunni siht on **ACID-05**.\n\n## Põhiidee\n\nTugeva happe või leelise korral kasutatakse kaitsevahendeid ning pritsmed loputatakse kohe rohke veega. Aine argikasutus ei muuda ohtlikku kemikaali ohutuks.\n\n## Kuidas mõelda\n\n1. Kirjuta välja, mida ülesandes antakse.\n2. Nimeta sümbol, mõiste või ühik enne selle kasutamist.\n3. Tee ainult üks põhjendatud samm korraga.\n4. Kontrolli, kas vastus sobib ühikute, ohutuse ja argimõistusega.\n\n## Levinud väärarusaam\n\n„Happepritsmeid neutraliseeritakse nahal teise söövitava ainega.” See ei ole õige. Võrdle väidet põhiideega ja otsi konkreetset tõendit.\n\n## Enesekontroll\n\nSelgita põhiidee oma sõnadega ning too üks ohutu argieluline või laboratoorne näide. Kui kasutad valemit, kirjuta iga sümboli tähendus välja.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-05"",""ACID-06""],""excluded_scope"":[]}}",Tugeva happe või leelise korral kasutatakse kaitsevahendeid ning pritsmed loputatakse kohe rohke veega. Aine argikasutus ei muuda ohtlikku kemikaali ohutuks.,[],"[""Happepritsmeid neutraliseeritakse nahal teise söövitava ainega.""]",3,true,"{""prompt_kind"":""explanation"",""expected_behavior"":""Accurately explain the lesson's central idea without unsupported claims."",""module"":""Happed ja alused"",""catalogue_source"":""estonian-curriculum""}"
tutor-ee-grade-8-chemistry-h05-en-formative-question,student-tutor,student_tutor,student,probabilistic,semantic_judge,en,ee-grade-8-chemistry,ee-grade-8-chemistry:H05,"Safe use of acids, alkalis and salts","{""question"":""Ask me one short check-for-understanding question about 'Safe use of acids, alkalis and salts', but do not reveal the answer yet."",""lesson_title"":""Safe use of acids, alkalis and salts"",""lesson_content"":""# Safe use of acids, alkalis and salts\n\n## Learning goal\n\nWe assume no prior chemical notation and move one checkable step at a time. This lesson targets **ACID-05**.\n\n## Key idea\n\nStrong acids and alkalis require protection, and splashes are rinsed immediately with plenty of water. Everyday use does not make a hazardous chemical safe.\n\n## Reasoning routine\n\n1. Write down what the task gives you.\n2. Name every symbol, concept or unit before using it.\n3. Make one justified step at a time.\n4. Check the answer against units, safety and everyday reasonableness.\n\n## Common misconception\n\n“Acid splashes on skin are neutralised with another corrosive chemical.” This is not correct. Compare it with the key idea and identify concrete evidence.\n\n## Self-check\n\nExplain the key idea in your own words and give one safe everyday or laboratory example. If you use a formula, state what every symbol means.\n"",""curriculum_context"":{""program_code"":""ee-grade-8-chemistry"",""canonical_language"":""et"",""outcome_codes"":[""ACID-05"",""ACID-06""],""excluded_scope"":[]}}","Strong acids and alkalis require protection, and splashes are rinsed immediately with plenty of water. Everyday use does not make a hazardous chemical safe.",[],"[""Acid splashes on skin are neutralised with another corrosive chemical.""]",3,true,"{""prompt_kind"":""formative-question"",""expected_behavior"":""Ask one grounded learner question and withhold its answer."",""module"":""Acids and bases"",""catalogue_source"":""estonian-curriculum""}"
